OID_,latitude,longitude,activitystartdate,resultmeasurevalue_mg_l,chlor_a,nflh,poc,sst,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678
12488,27.0096,-90.5005,5/21/2010 0:00,4.469,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12489,27.0096,-90.5005,5/21/2010 0:00,4.453,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12490,27.0096,-90.5005,5/21/2010 0:00,4.436,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12491,27.0096,-90.5005,5/21/2010 0:00,4.419,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12492,27.0096,-90.5005,5/21/2010 0:00,4.406,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12493,27.0096,-90.5005,5/21/2010 0:00,4.398,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12494,27.0096,-90.5005,5/21/2010 0:00,4.391,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12495,27.0096,-90.5005,5/21/2010 0:00,4.382,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12496,27.0096,-90.5005,5/21/2010 0:00,4.38,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12497,27.0096,-90.5005,5/21/2010 0:00,4.375,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12498,27.0096,-90.5005,5/21/2010 0:00,4.378,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12499,27.0096,-90.5005,5/21/2010 0:00,4.384,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12500,27.0096,-90.5005,5/21/2010 0:00,4.39,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12501,27.0096,-90.5005,5/21/2010 0:00,4.394,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12502,27.0096,-90.5005,5/21/2010 0:00,4.399,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12503,27.0096,-90.5005,5/21/2010 0:00,4.401,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12504,27.0096,-90.5005,5/21/2010 0:00,4.386,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12505,27.0096,-90.5005,5/21/2010 0:00,4.373,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12506,27.0096,-90.5005,5/21/2010 0:00,4.36,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12507,27.0096,-90.5005,5/21/2010 0:00,4.347,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12508,27.0096,-90.5005,5/21/2010 0:00,4.334,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12509,27.0096,-90.5005,5/21/2010 0:00,4.322,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12510,27.0096,-90.5005,5/21/2010 0:00,4.315,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12511,27.0096,-90.5005,5/21/2010 0:00,4.309,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12512,27.0096,-90.5005,5/21/2010 0:00,4.301,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12513,27.0096,-90.5005,5/21/2010 0:00,4.29,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12514,27.0096,-90.5005,5/21/2010 0:00,4.277,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12515,27.0096,-90.5005,5/21/2010 0:00,4.268,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12516,27.0096,-90.5005,5/21/2010 0:00,4.259,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12517,27.0096,-90.5005,5/21/2010 0:00,4.251,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12518,27.0096,-90.5005,5/21/2010 0:00,4.24,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12519,27.0096,-90.5005,5/21/2010 0:00,4.222,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12520,27.0096,-90.5005,5/21/2010 0:00,4.196,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12521,27.0096,-90.5005,5/21/2010 0:00,4.165,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12522,27.0096,-90.5005,5/21/2010 0:00,4.134,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12523,27.0096,-90.5005,5/21/2010 0:00,4.107,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12524,27.0096,-90.5005,5/21/2010 0:00,4.083,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12525,27.0096,-90.5005,5/21/2010 0:00,4.062,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12526,27.0096,-90.5005,5/21/2010 0:00,4.045,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12527,27.0096,-90.5005,5/21/2010 0:00,4.032,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12528,27.0096,-90.5005,5/21/2010 0:00,4.019,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12529,27.0096,-90.5005,5/21/2010 0:00,4.002,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12530,27.0096,-90.5005,5/21/2010 0:00,3.984,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12531,27.0096,-90.5005,5/21/2010 0:00,3.961,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12532,27.0096,-90.5005,5/21/2010 0:00,3.934,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12533,27.0096,-90.5005,5/21/2010 0:00,3.9,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12534,27.0096,-90.5005,5/21/2010 0:00,3.855,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12535,27.0096,-90.5005,5/21/2010 0:00,3.801,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12536,27.0096,-90.5005,5/21/2010 0:00,3.737,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12537,27.0096,-90.5005,5/21/2010 0:00,3.655,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12538,27.0096,-90.5005,5/21/2010 0:00,3.554,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12539,27.0096,-90.5005,5/21/2010 0:00,3.45,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12540,27.0096,-90.5005,5/21/2010 0:00,3.363,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12541,27.0096,-90.5005,5/21/2010 0:00,3.3,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12542,27.0096,-90.5005,5/21/2010 0:00,3.267,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12543,27.0096,-90.5005,5/21/2010 0:00,3.254,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12544,27.0096,-90.5005,5/21/2010 0:00,3.263,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12545,27.0096,-90.5005,5/21/2010 0:00,3.291,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12546,27.0096,-90.5005,5/21/2010 0:00,3.327,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12547,27.0096,-90.5005,5/21/2010 0:00,3.358,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12548,27.0096,-90.5005,5/21/2010 0:00,3.377,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12549,27.0096,-90.5005,5/21/2010 0:00,3.391,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12550,27.0096,-90.5005,5/21/2010 0:00,3.401,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12551,27.0096,-90.5005,5/21/2010 0:00,3.406,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12552,27.0096,-90.5005,5/21/2010 0:00,3.407,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12553,27.0096,-90.5005,5/21/2010 0:00,3.403,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12554,27.0096,-90.5005,5/21/2010 0:00,3.412,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12555,27.0096,-90.5005,5/21/2010 0:00,3.424,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12556,27.0096,-90.5005,5/21/2010 0:00,3.426,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12557,27.0096,-90.5005,5/21/2010 0:00,3.41,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12558,27.0096,-90.5005,5/21/2010 0:00,3.371,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12559,27.0096,-90.5005,5/21/2010 0:00,3.186,0.114416,0.0261025,40.1599998,26.7102928,0.0091064,0.007718,0.0069304,0.0058524,0.0024012,0.0017564,0.0014672,0.0001028,0.0001552,0.0001584
12560,27.0009,-89.9891,5/21/2010 0:00,4.502,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12561,27.0009,-89.9891,5/21/2010 0:00,4.534,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12562,27.0009,-89.9891,5/21/2010 0:00,4.57,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12563,27.0009,-89.9891,5/21/2010 0:00,4.606,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12564,27.0009,-89.9891,5/21/2010 0:00,4.64,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12565,27.0009,-89.9891,5/21/2010 0:00,4.667,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12566,27.0009,-89.9891,5/21/2010 0:00,4.677,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12567,27.0009,-89.9891,5/21/2010 0:00,4.688,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12568,27.0009,-89.9891,5/21/2010 0:00,4.694,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12569,27.0009,-89.9891,5/21/2010 0:00,4.698,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12570,27.0009,-89.9891,5/21/2010 0:00,4.703,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12571,27.0009,-89.9891,5/21/2010 0:00,4.705,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12572,27.0009,-89.9891,5/21/2010 0:00,4.707,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12573,27.0009,-89.9891,5/21/2010 0:00,4.711,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12574,27.0009,-89.9891,5/21/2010 0:00,4.718,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12575,27.0009,-89.9891,5/21/2010 0:00,4.731,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12576,27.0009,-89.9891,5/21/2010 0:00,4.745,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12577,27.0009,-89.9891,5/21/2010 0:00,4.771,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12578,27.0009,-89.9891,5/21/2010 0:00,4.799,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12579,27.0009,-89.9891,5/21/2010 0:00,4.826,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12580,27.0009,-89.9891,5/21/2010 0:00,4.84,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12581,27.0009,-89.9891,5/21/2010 0:00,4.853,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12582,27.0009,-89.9891,5/21/2010 0:00,4.863,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12583,27.0009,-89.9891,5/21/2010 0:00,4.875,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12584,27.0009,-89.9891,5/21/2010 0:00,4.908,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12585,27.0009,-89.9891,5/21/2010 0:00,4.922,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12586,27.0009,-89.9891,5/21/2010 0:00,4.934,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12587,27.0009,-89.9891,5/21/2010 0:00,4.954,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12588,27.0009,-89.9891,5/21/2010 0:00,4.971,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12589,27.0009,-89.9891,5/21/2010 0:00,5.018,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12590,27.0009,-89.9891,5/21/2010 0:00,5.053,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12591,27.0009,-89.9891,5/21/2010 0:00,5.091,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12592,27.0009,-89.9891,5/21/2010 0:00,5.116,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12593,27.0009,-89.9891,5/21/2010 0:00,5.131,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12594,27.0009,-89.9891,5/21/2010 0:00,5.142,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12595,27.0009,-89.9891,5/21/2010 0:00,5.153,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12596,27.0009,-89.9891,5/21/2010 0:00,5.171,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12597,27.0009,-89.9891,5/21/2010 0:00,5.194,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12598,27.0009,-89.9891,5/21/2010 0:00,5.211,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12599,27.0009,-89.9891,5/21/2010 0:00,5.213,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12600,27.0009,-89.9891,5/21/2010 0:00,5.199,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12601,27.0009,-89.9891,5/21/2010 0:00,5.18,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12602,27.0009,-89.9891,5/21/2010 0:00,5.162,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12603,27.0009,-89.9891,5/21/2010 0:00,5.144,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12604,27.0009,-89.9891,5/21/2010 0:00,5.134,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12605,27.0009,-89.9891,5/21/2010 0:00,5.138,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12606,27.0009,-89.9891,5/21/2010 0:00,5.147,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12607,27.0009,-89.9891,5/21/2010 0:00,5.152,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12608,27.0009,-89.9891,5/21/2010 0:00,5.156,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
12609,27.0009,-89.9891,5/21/2010 0:00,5.139,0.1291281,0.0225537,40.0499992,26.4617634,0.0078425,0.0068435,0.006241,0.005377,0.002235,0.0015565,0.0013035,0.0000475,0.0001245,0.000126
